the max acc is 9930
no.	acc	ninas	ntk	tot
9930	73.493	1.400	0.425	1.825
===========================================================================
the problems are here (45):
no.	acc	ninas	ntk	tot
6959	56.920	-1.019	-1.392	0.291	-0.727
14953	63.273	-0.188	-0.075	-0.539	-0.727
10391	65.500	-1.147	-0.419	0.421	-0.726
2950	62.460	-0.044	-0.025	-0.683	-0.726
8289	62.150	-1.135	-1.358	0.409	-0.726
5529	65.753	-0.815	-1.329	0.090	-0.725
3242	60.047	-0.204	0.303	-0.521	-0.725
10151	47.290	-1.004	-1.449	0.279	-0.725
2974	67.080	-0.636	-1.243	-0.089	-0.725
14364	67.800	-1.149	-1.354	0.424	-0.725
1909	67.067	-1.147	-1.354	0.423	-0.725
5043	66.920	-1.149	-1.354	0.424	-0.724
13836	66.900	-1.146	-1.354	0.422	-0.724
9406	46.970	-1.081	-1.446	0.358	-0.723
2937	67.007	-1.146	-1.354	0.424	-0.723
10309	61.870	-0.176	-0.063	-0.546	-0.722
9468	67.270	-1.137	-1.354	0.415	-0.722
97	62.093	-1.146	-1.357	0.424	-0.722
1301	67.193	-1.144	1.558	0.422	-0.722
2103	66.913	-1.144	-1.354	0.422	-0.722
2857	62.320	-1.132	-1.356	0.411	-0.721
14496	46.840	-1.073	-1.449	0.352	-0.721
6777	55.420	-1.137	-0.429	0.417	-0.721
7727	61.900	-0.948	-1.339	0.228	-0.720
9344	61.800	-1.145	-1.358	0.425	-0.720
12802	62.500	-1.135	-1.357	0.415	-0.720
4994	62.470	-1.140	-1.357	0.420	-0.719
4005	64.433	-1.139	0.497	0.419	-0.719
15118	61.740	-1.143	-1.357	0.424	-0.719
9848	61.850	-1.138	-1.357	0.419	-0.719
1394	55.160	-0.148	0.239	-0.570	-0.718
10089	62.940	-0.920	-1.335	0.202	-0.718
2712	47.020	-1.044	-1.446	0.327	-0.718
7816	56.593	-0.290	0.246	-0.427	-0.717
12171	63.080	-1.135	-1.357	0.417	-0.717
13001	62.260	-1.139	-1.358	0.422	-0.717
6481	62.270	-1.140	-1.358	0.423	-0.717
11814	58.450	-0.299	0.231	-0.418	-0.717
11939	46.780	-1.060	-1.450	0.343	-0.717
6891	70.300	-1.136	1.484	0.420	-0.717
5874	62.720	-1.139	-1.357	0.423	-0.716
2359	46.673	-1.041	-1.448	0.326	-0.716
12912	47.133	-1.080	-1.451	0.364	-0.716
9236	60.860	-0.186	-0.075	-0.529	-0.715
11311	56.773	-0.276	0.201	-0.439	-0.715
11529	62.160	-1.043	-1.338	0.329	-0.715
6988	45.940	-1.091	-1.450	0.376	-0.714
5354	62.350	-1.132	-1.357	0.418	-0.714
9554	67.320	-1.137	-1.354	0.423	-0.714
4286	61.460	-1.128	-1.358	0.415	-0.714
2822	47.080	-1.023	-1.453	0.309	-0.714
262	54.833	-0.984	-1.345	0.271	-0.713
4528	61.850	-1.134	-1.357	0.422	-0.712
9754	59.240	-0.928	-1.257	0.217	-0.711
6986	67.080	-1.133	-1.354	0.422	-0.711
11014	67.180	-1.132	-1.354	0.422	-0.710
10894	51.140	-0.294	0.313	-0.417	-0.710
5769	66.300	-1.120	-0.406	0.409	-0.710
8820	56.807	-0.350	0.246	-0.360	-0.710
9859	47.240	-1.012	-1.446	0.302	-0.709
5952	62.867	-1.130	-1.357	0.420	-0.709
3222	62.473	-1.133	-1.357	0.425	-0.708
1262	66.720	-1.123	-1.354	0.416	-0.707
2267	54.560	-0.355	0.221	-0.351	-0.707
14034	47.020	-1.061	-1.452	0.354	-0.706
816	65.680	-1.130	-0.422	0.424	-0.706
6076	53.487	-0.264	0.288	-0.441	-0.706
10137	67.040	-1.128	-1.354	0.422	-0.706
9614	62.413	-1.125	-1.358	0.420	-0.705
12100	57.230	-0.780	-1.388	0.076	-0.705
5692	47.200	-1.071	-1.447	0.367	-0.705
1077	66.760	-1.129	-1.354	0.425	-0.704
5329	54.980	-0.349	0.244	-0.356	-0.704
8710	60.860	-0.085	-0.060	-0.619	-0.704
10204	47.360	-1.058	-1.449	0.354	-0.704
3210	47.180	-1.047	-1.448	0.344	-0.704
13355	57.670	-0.984	-1.339	0.281	-0.704
1478	57.567	-0.208	0.232	-0.495	-0.703
560	66.740	-1.123	-1.354	0.420	-0.703
9824	67.273	-1.128	-1.354	0.426	-0.702
13243	62.420	-1.120	-1.357	0.418	-0.702
9304	61.660	-1.125	-1.357	0.423	-0.702
13248	59.220	-0.062	0.311	-0.640	-0.702
4923	47.600	-1.072	-1.451	0.370	-0.702
11721	46.730	-1.078	-1.452	0.376	-0.702
1091	62.073	-1.112	-1.357	0.411	-0.701
10052	53.510	-1.040	-1.334	0.339	-0.701
14068	46.900	-1.028	-1.454	0.327	-0.700
12604	47.140	-1.052	-1.452	0.352	-0.700
1442	47.300	-1.055	-1.451	0.355	-0.700
7585	62.150	-1.121	-1.358	0.421	-0.700
14431	61.873	-1.123	-1.356	0.424	-0.700
12678	67.200	-1.124	-1.354	0.424	-0.699
2320	69.307	-1.119	0.609	0.421	-0.698
10302	46.910	-1.033	-1.447	0.335	-0.698
2608	62.487	-1.122	-1.358	0.425	-0.698
10504	67.800	-1.120	-1.354	0.423	-0.697
8947	46.820	-1.068	-1.445	0.371	-0.697
4257	61.800	-0.205	-0.089	-0.492	-0.697
13246	60.780	-0.096	-0.078	-0.601	-0.697
1342	47.187	-1.063	-1.449	0.366	-0.696
5023	47.090	-1.075	-1.451	0.381	-0.694
8372	64.210	-1.118	-0.418	0.424	-0.694
12127	62.600	-1.112	-1.359	0.418	-0.694
1350	62.787	-1.075	0.538	0.383	-0.693
12260	46.280	-1.031	-1.449	0.339	-0.692
1105	69.633	-1.115	0.587	0.423	-0.692
1284	46.767	-1.068	-1.444	0.375	-0.692
13629	66.540	-1.115	-1.354	0.424	-0.691
5686	67.040	-1.114	-1.354	0.423	-0.691
842	66.633	-1.115	-1.280	0.424	-0.691
9440	52.550	-0.285	0.213	-0.406	-0.691
9382	57.610	-1.022	-1.263	0.332	-0.690
11282	67.213	-1.112	-1.354	0.422	-0.690
10183	59.173	-0.374	0.174	-0.316	-0.690
574	47.067	-1.025	-1.453	0.335	-0.690
7249	47.580	-1.056	-1.449	0.366	-0.690
14912	49.947	-0.761	-1.389	0.072	-0.689
7141	58.093	-0.110	0.305	-0.579	-0.689
5991	67.413	-1.099	-1.354	0.410	-0.688
10317	46.770	-1.024	-1.446	0.336	-0.688
13043	46.750	-1.043	-1.451	0.355	-0.688
14528	67.087	-1.107	-1.354	0.419	-0.688
14121	63.953	0.115	0.083	-0.803	-0.687
10296	56.360	-0.184	0.303	-0.503	-0.687
12664	62.860	-1.105	-1.359	0.418	-0.687
4249	64.800	-0.653	-1.251	-0.033	-0.687
1098	62.320	-1.103	-1.358	0.416	-0.687
3363	55.460	-0.861	-1.268	0.175	-0.686
5038	61.827	0.003	0.509	-0.689	-0.686
11255	53.280	-0.444	0.267	-0.242	-0.686
12963	67.247	-1.107	-1.354	0.422	-0.685
2763	61.667	-1.103	-1.358	0.418	-0.685
10447	61.780	-1.100	-1.359	0.417	-0.683
15624	55.787	-1.103	1.451	0.421	-0.683
8801	67.340	-1.103	-1.354	0.420	-0.682
8760	61.590	-1.105	-1.356	0.422	-0.682
323	62.850	-1.106	-0.423	0.424	-0.682
13024	47.130	-1.072	-1.451	0.390	-0.682
8040	53.447	-0.991	-1.269	0.310	-0.681
431	67.407	-1.099	-1.354	0.419	-0.680
8225	64.560	-1.100	0.573	0.420	-0.680
10744	62.750	-1.102	-1.358	0.423	-0.679
3111	47.020	-0.985	-1.451	0.306	-0.679
57	46.967	-1.029	-1.447	0.350	-0.679
3452	67.300	-1.077	-1.354	0.399	-0.678
12966	57.240	-0.867	-1.389	0.190	-0.677
7612	63.680	-0.732	-1.319	0.054	-0.677
5337	47.250	-1.026	-1.448	0.350	-0.676
6289	61.780	-0.844	-1.339	0.167	-0.676
13272	47.387	-1.058	-1.449	0.382	-0.676
1711	56.640	-0.987	-1.344	0.311	-0.676
6704	67.293	-1.097	-1.354	0.421	-0.676
12780	47.320	-1.019	-1.453	0.344	-0.676
15479	58.070	-0.450	0.237	-0.225	-0.676
3878	48.500	-1.026	-1.452	0.352	-0.674
7683	66.610	-1.084	-1.354	0.410	-0.674
11574	66.600	-1.097	-1.354	0.424	-0.673
1212	47.000	-1.068	-1.452	0.394	-0.673
3283	46.853	-1.042	-1.449	0.369	-0.673
12459	59.800	-1.001	-1.386	0.328	-0.673
7920	48.170	-1.011	-1.446	0.339	-0.672
8218	47.113	-1.041	-1.454	0.370	-0.671
10812	59.950	-0.831	-1.267	0.160	-0.671
8635	55.610	-0.269	0.271	-0.401	-0.670
8367	60.960	-0.797	-1.263	0.127	-0.670
12340	56.070	-0.201	0.332	-0.469	-0.670
7571	61.880	-1.040	-1.340	0.370	-0.669
7116	47.010	-1.027	-1.448	0.358	-0.669
8628	47.440	-1.027	-1.450	0.360	-0.668
5363	67.000	-1.085	-1.354	0.418	-0.668
1087	46.480	-1.029	-1.443	0.361	-0.667
3154	67.180	-1.091	-1.354	0.423	-0.667
3463	46.420	-1.027	-1.447	0.360	-0.667
14796	63.300	-1.089	-0.420	0.422	-0.667
664	65.710	-0.764	-1.319	0.097	-0.667
1600	53.913	-0.892	-1.336	0.225	-0.667
15134	50.400	-1.023	-1.339	0.356	-0.667
6800	62.310	-1.085	-1.358	0.419	-0.666
15188	67.760	-1.088	-1.354	0.422	-0.666
11604	47.020	-1.046	-1.452	0.380	-0.666
13494	61.980	-1.088	-1.359	0.423	-0.666
1444	65.500	-1.068	1.473	0.402	-0.665
7733	47.000	-1.035	-1.448	0.369	-0.665
9260	67.760	-1.089	-1.354	0.424	-0.665
14169	61.967	-0.947	-1.336	0.282	-0.665
7035	65.040	-1.086	-0.419	0.421	-0.665
9380	62.380	-1.087	-1.359	0.423	-0.664
13824	46.920	-1.042	-1.452	0.378	-0.664
9226	52.480	-0.984	-1.340	0.320	-0.664
12582	61.970	-1.080	-1.358	0.417	-0.663
10157	58.260	-0.119	0.288	-0.544	-0.663
12717	57.067	-0.261	0.283	-0.403	-0.663
7437	62.073	-1.083	-1.359	0.420	-0.662
9826	57.053	-0.955	-1.261	0.293	-0.662
1547	65.873	0.111	0.061	-0.773	-0.662
8453	58.167	-0.271	0.193	-0.389	-0.661
10516	46.767	-1.020	-1.448	0.359	-0.661
13611	66.920	-1.078	-1.354	0.418	-0.660
235	68.787	-1.085	1.523	0.425	-0.660
14215	66.993	-1.081	-1.354	0.421	-0.660
8869	67.000	-1.081	-1.355	0.421	-0.660
12580	62.220	-1.080	-1.358	0.421	-0.660
15000	67.433	-1.065	-1.354	0.405	-0.660
4676	63.140	-0.927	-1.332	0.268	-0.659
6196	50.610	-0.897	-1.342	0.238	-0.659
10176	63.030	-1.073	-1.357	0.414	-0.659
8928	54.520	-1.010	-1.337	0.351	-0.659
1218	65.660	-1.080	-0.413	0.421	-0.659
4793	67.113	-1.081	-1.354	0.422	-0.658
14094	59.613	-0.927	-1.335	0.269	-0.658
15574	63.980	0.005	-0.010	-0.663	-0.658
11615	62.980	-1.077	-0.420	0.419	-0.658
6710	46.327	-0.983	-1.443	0.326	-0.657
13405	68.830	-1.072	0.593	0.416	-0.657
7319	47.050	-0.993	-1.451	0.336	-0.657
13163	46.673	-1.021	-1.452	0.365	-0.656
343	52.740	-0.890	-1.333	0.234	-0.656
11523	59.380	-0.952	-1.334	0.295	-0.656
7431	62.107	-1.078	-1.359	0.423	-0.656
9827	67.870	-1.073	-1.354	0.417	-0.656
4598	58.533	-0.085	0.325	-0.570	-0.655
2047	67.080	-1.076	-1.354	0.421	-0.655
2108	62.380	-0.929	-1.337	0.274	-0.655
5231	56.760	-0.287	0.325	-0.368	-0.655
5119	59.773	-0.915	-1.335	0.260	-0.654
13992	65.690	-0.709	-1.317	0.055	-0.654
15088	63.040	-0.816	-1.337	0.162	-0.654
330	52.540	-0.371	0.243	-0.282	-0.654
13937	54.413	-0.297	0.237	-0.356	-0.654
10725	66.560	-1.074	-1.354	0.421	-0.653
7429	54.180	-0.341	0.191	-0.312	-0.653
12987	53.410	-1.002	-1.337	0.349	-0.653
12667	67.400	-1.073	-1.354	0.421	-0.653
7163	60.260	-0.154	0.210	-0.498	-0.652
6195	68.630	-1.076	0.597	0.424	-0.651
754	64.510	-0.787	-1.325	0.136	-0.651
10542	61.833	-1.067	-1.357	0.416	-0.651
11357	57.480	-0.314	0.282	-0.336	-0.650
11571	55.793	-0.247	0.273	-0.404	-0.650
14444	62.420	-0.062	-0.035	-0.588	-0.650
7402	47.020	-1.019	-1.450	0.369	-0.650
7424	63.840	-1.070	-0.417	0.420	-0.650
1188	62.333	-1.053	-1.358	0.403	-0.650
946	57.813	-0.120	0.335	-0.530	-0.650
2879	67.200	-1.073	-1.354	0.424	-0.650
7528	47.160	-1.024	-1.446	0.376	-0.649
10815	62.260	-1.069	-1.358	0.421	-0.648
910	69.347	-1.073	0.588	0.425	-0.648
3065	47.660	-1.004	-1.449	0.357	-0.647
5819	67.410	-1.064	-1.354	0.417	-0.647
10443	67.400	-1.054	-1.355	0.407	-0.646
1082	60.000	-0.894	-1.337	0.247	-0.646
15305	64.773	-0.814	-1.329	0.168	-0.645
9457	60.630	-0.169	-0.088	-0.476	-0.645
8081	63.370	-0.794	-1.334	0.149	-0.645
2839	50.167	-0.841	-1.394	0.196	-0.645
1376	61.280	-0.963	-1.390	0.318	-0.645
6391	58.133	-0.188	0.270	-0.457	-0.645
523	61.480	-1.058	-1.356	0.413	-0.645
5013	62.460	-1.049	-1.359	0.405	-0.644
2716	47.047	-0.983	-1.447	0.339	-0.644
4765	64.307	-0.064	-0.035	-0.580	-0.643
2076	62.167	-1.061	-1.357	0.419	-0.643
8152	61.020	-1.064	-1.357	0.422	-0.643
8537	66.480	-1.067	-1.354	0.425	-0.642
5394	68.780	-1.048	0.603	0.406	-0.641
2385	58.120	-1.036	-1.456	0.395	-0.641
5528	56.620	-0.777	-1.391	0.136	-0.641
4535	62.580	-1.061	-1.357	0.420	-0.640
12456	67.660	-1.062	0.591	0.422	-0.640
3018	47.290	-0.977	-1.449	0.338	-0.639
10512	61.080	-0.834	-1.261	0.195	-0.639
12852	67.840	-1.060	-1.354	0.421	-0.639
10268	68.700	-1.060	0.583	0.421	-0.639
4231	54.340	-0.845	-1.340	0.206	-0.639
8608	60.140	-0.142	-0.073	-0.496	-0.638
10507	62.920	-0.197	-0.067	-0.441	-0.638
14348	62.367	-1.060	-1.356	0.422	-0.638
12769	63.340	-0.815	-1.331	0.177	-0.638
11021	62.840	-1.037	-1.356	0.400	-0.637
10079	66.840	-1.052	-1.354	0.415	-0.637
10219	66.953	-1.054	-1.354	0.417	-0.637
9766	66.827	-1.058	-1.354	0.422	-0.637
9155	47.150	-1.003	-1.446	0.367	-0.637
3235	67.433	-1.054	-1.354	0.417	-0.637
6124	66.950	-1.049	-1.354	0.413	-0.636
8032	67.190	-1.059	-1.354	0.423	-0.636
7779	48.060	-1.011	-1.450	0.375	-0.636
2801	61.727	-1.052	-1.358	0.417	-0.635
15341	70.670	-1.059	3.524	0.424	-0.634
3534	59.620	-0.932	-1.263	0.298	-0.634
11010	64.040	-0.849	-1.313	0.215	-0.634
5221	46.973	-1.000	-1.444	0.367	-0.633
11680	67.320	-1.054	-1.354	0.422	-0.632
15034	69.587	-1.056	0.585	0.423	-0.632
10549	62.300	-1.054	-1.358	0.422	-0.632
4397	68.647	-1.056	0.595	0.424	-0.632
14940	62.120	-1.041	-1.357	0.409	-0.632
3043	62.470	-1.054	-1.359	0.422	-0.632
7675	62.350	-1.050	-1.357	0.419	-0.630
10898	65.007	-0.905	-1.329	0.274	-0.630
3039	62.280	-1.052	-1.358	0.422	-0.630
4064	62.453	-1.032	-1.356	0.402	-0.630
15332	61.410	-0.219	-0.062	-0.411	-0.630
6476	46.833	-1.000	-1.441	0.370	-0.630
1809	67.320	-1.055	-1.354	0.426	-0.630
1037	64.060	-1.055	-0.417	0.426	-0.629
13889	66.833	-1.049	-1.354	0.420	-0.629
15213	55.613	-0.964	-1.337	0.336	-0.628
3874	62.480	-1.046	-1.357	0.418	-0.628
12506	69.190	-1.047	1.509	0.419	-0.627
12486	53.747	-0.986	-1.336	0.359	-0.627
9420	54.390	-0.903	-1.342	0.276	-0.627
9973	67.110	-1.052	-1.354	0.425	-0.627
13813	57.847	-0.970	-1.335	0.343	-0.627
13158	46.980	-0.998	-1.451	0.372	-0.626
5987	53.680	-0.896	-1.337	0.272	-0.624
5936	51.327	-0.212	0.219	-0.412	-0.624
8640	56.813	-0.879	-1.389	0.256	-0.624
5520	61.213	-1.040	-1.357	0.416	-0.624
9088	62.200	-1.035	-1.360	0.412	-0.624
7837	62.433	-1.048	-1.356	0.425	-0.624
3322	57.030	-0.680	-1.388	0.057	-0.622
4687	67.120	-1.048	-1.354	0.426	-0.622
6331	64.273	-0.988	-1.338	0.366	-0.622
1431	62.287	-1.043	-1.358	0.423	-0.621
14800	69.080	-1.042	1.566	0.422	-0.620
706	61.590	-0.854	-1.337	0.234	-0.620
13322	57.460	-0.924	-1.337	0.304	-0.620
13268	55.533	-0.876	-1.339	0.255	-0.620
4337	60.353	-0.864	-1.335	0.244	-0.620
12022	64.347	-0.118	-0.060	-0.502	-0.619
6770	53.167	-0.237	0.261	-0.381	-0.619
30	66.460	-1.041	-1.354	0.423	-0.618
7328	47.300	-0.997	-1.449	0.380	-0.617
5056	63.270	-0.968	-1.332	0.351	-0.617
13028	54.410	-0.420	0.252	-0.196	-0.617
11561	60.910	-0.877	-1.275	0.260	-0.616
14347	63.300	-0.858	-1.330	0.242	-0.616
6675	67.067	-1.040	-1.354	0.424	-0.616
8805	65.710	-0.787	-1.329	0.172	-0.615
4647	46.850	-0.918	-1.450	0.303	-0.615
12497	62.540	-1.033	-1.357	0.419	-0.614
9789	63.320	-0.862	-1.331	0.248	-0.614
8443	60.560	-0.158	-0.083	-0.456	-0.614
15273	59.973	-0.350	0.272	-0.263	-0.613
3311	60.070	-0.963	-1.338	0.350	-0.613
6488	61.630	-0.827	-1.265	0.214	-0.613
7937	62.640	-1.033	-1.357	0.420	-0.613
12131	59.173	-0.133	0.225	-0.479	-0.612
13552	64.440	-1.037	2.494	0.425	-0.612
4194	66.360	-1.036	-1.354	0.424	-0.611
6934	67.650	-1.031	-1.354	0.420	-0.611
7220	62.407	-1.035	-1.359	0.424	-0.611
13974	67.287	-1.031	-1.354	0.421	-0.611
2858	61.767	-1.030	-1.357	0.420	-0.611
6943	62.950	-0.868	-1.335	0.257	-0.610
14675	61.700	-1.032	-1.284	0.421	-0.610
414	56.427	-1.010	-0.434	0.400	-0.610
12505	67.290	-1.032	-1.354	0.422	-0.610
8227	59.913	-0.884	-1.335	0.275	-0.609
1682	66.847	-1.026	-1.354	0.417	-0.609
6580	67.013	-1.033	-0.381	0.425	-0.609
6968	57.260	-0.472	0.232	-0.136	-0.608
7679	59.170	-0.984	-1.337	0.376	-0.608
4427	53.580	-0.882	-1.330	0.274	-0.608
10362	59.770	-0.223	0.296	-0.385	-0.607
1871	51.380	-0.977	-1.342	0.369	-0.607
10384	62.180	-1.010	0.472	0.403	-0.607
10285	63.380	-0.938	-1.326	0.332	-0.607
9603	64.850	-1.029	-0.418	0.423	-0.606
10736	61.313	-1.030	-1.359	0.424	-0.606
2881	63.860	-1.031	0.510	0.424	-0.606
15052	58.273	-0.115	0.281	-0.491	-0.606
4865	58.670	0.138	0.473	-0.743	-0.605
8304	60.820	0.118	0.518	-0.723	-0.605
15249	66.740	-1.030	-1.354	0.424	-0.605
10757	62.280	-1.025	-1.358	0.421	-0.605
6532	64.490	-1.028	-0.419	0.423	-0.604
5934	54.933	-0.943	-1.337	0.339	-0.604
4321	62.220	-1.024	-1.357	0.421	-0.604
8949	66.953	-1.027	-1.354	0.424	-0.604
14127	65.600	-1.017	1.546	0.414	-0.603
6211	46.660	-0.987	-1.450	0.385	-0.602
4379	58.173	-0.176	0.286	-0.426	-0.602
4435	61.313	-0.851	-1.334	0.249	-0.602
12195	62.467	-0.937	-1.329	0.335	-0.602
8468	60.907	-0.230	0.251	-0.371	-0.601
1022	64.600	-1.021	-0.419	0.421	-0.601
11399	69.570	-1.012	1.553	0.411	-0.601
10149	63.220	-0.963	-1.330	0.363	-0.601
6363	62.840	-1.016	-1.356	0.416	-0.600
1866	59.553	-0.988	-1.337	0.388	-0.600
826	57.200	-0.862	-1.339	0.262	-0.600
8127	56.960	-1.020	-0.429	0.421	-0.599
200	59.140	-0.923	-1.336	0.324	-0.599
3431	62.000	-1.019	-1.357	0.421	-0.598
4742	66.693	-0.997	-1.354	0.400	-0.597
5833	64.810	-0.093	-0.053	-0.504	-0.597
8293	63.127	-0.888	-1.332	0.291	-0.597
9746	62.000	-1.003	-1.356	0.406	-0.597
14663	57.520	-0.963	-1.335	0.366	-0.597
5743	67.400	-0.993	-1.354	0.397	-0.596
10038	66.810	-1.013	-1.354	0.417	-0.596
4173	60.880	-0.939	-1.335	0.343	-0.596
10483	44.900	-0.961	-1.335	0.365	-0.596
4238	57.360	-0.200	0.280	-0.395	-0.596
1680	66.773	-1.019	-1.354	0.424	-0.596
12795	63.360	-0.890	-1.336	0.294	-0.596
4895	62.050	-1.013	-1.358	0.417	-0.595
3493	64.280	-0.909	-1.335	0.314	-0.594
8298	57.350	-0.924	-1.336	0.329	-0.594
4275	69.160	-1.019	2.582	0.425	-0.594
6867	61.940	-1.014	-1.357	0.421	-0.593
11866	67.230	-1.003	-1.354	0.410	-0.593
11953	60.280	-0.901	-1.335	0.309	-0.593
1634	62.993	-0.818	-1.334	0.226	-0.592
2562	54.693	-0.964	-1.340	0.372	-0.592
14489	58.373	-0.311	0.217	-0.280	-0.592
653	65.700	-0.874	-1.327	0.283	-0.591
9430	65.510	-0.883	-1.329	0.292	-0.591
2120	57.487	-0.287	0.252	-0.304	-0.591
1393	64.640	-0.980	-1.335	0.389	-0.591
11502	62.420	-1.016	-1.356	0.425	-0.591
5537	61.613	-1.014	-1.359	0.424	-0.590
8696	66.310	-1.012	0.569	0.422	-0.590
2339	61.820	-0.944	-1.329	0.354	-0.590
11933	49.440	-0.941	-1.342	0.351	-0.590
9071	50.190	-0.961	-1.338	0.371	-0.590
10664	47.780	-0.985	-1.449	0.395	-0.590
920	51.140	-0.941	-1.336	0.351	-0.590
1692	66.813	-1.005	-1.355	0.416	-0.590
2642	67.087	-1.009	-1.354	0.420	-0.589
3910	47.173	-0.944	-1.447	0.354	-0.589
852	70.140	-1.015	2.500	0.426	-0.589
11886	61.660	-0.781	-1.334	0.191	-0.589
10325	64.150	-1.011	-0.427	0.422	-0.589
13177	66.660	-1.010	-1.354	0.421	-0.589
6178	64.667	-0.126	-0.053	-0.462	-0.588
6284	63.513	-0.828	-1.335	0.241	-0.588
7088	59.633	-0.903	-1.336	0.316	-0.588
853	53.507	-0.973	-1.337	0.386	-0.587
376	61.640	-1.012	0.511	0.424	-0.587
14370	66.900	-1.009	-1.354	0.422	-0.587
11548	53.580	-0.848	-1.341	0.261	-0.587
2145	64.067	-0.791	-1.261	0.204	-0.587
6617	63.087	-0.745	-1.332	0.158	-0.587
10679	62.680	-0.998	-1.358	0.412	-0.586
2251	52.920	-0.979	-1.343	0.393	-0.586
5677	64.960	-0.958	-1.327	0.372	-0.586
2911	61.560	-0.138	-0.061	-0.447	-0.585
11324	62.233	-0.955	-1.334	0.370	-0.585
7459	57.513	-0.883	-1.342	0.298	-0.585
7630	59.290	-0.068	0.329	-0.517	-0.585
5540	56.900	-0.842	-1.342	0.258	-0.584
7749	69.640	-1.009	0.588	0.425	-0.584
14151	61.047	0.061	0.513	-0.645	-0.584
2645	62.927	-1.009	0.516	0.426	-0.583
4767	57.333	-0.891	-1.334	0.308	-0.583
13608	62.940	-0.957	-1.332	0.375	-0.583
2064	67.047	-1.003	-1.354	0.421	-0.582
12642	58.040	-0.936	-1.334	0.354	-0.582
9729	69.120	-1.001	0.586	0.419	-0.582
9073	62.350	-0.993	-0.430	0.411	-0.582
12230	52.920	-0.933	-1.339	0.352	-0.581
9017	59.553	-0.155	0.273	-0.426	-0.580
3936	62.027	-0.171	-0.073	-0.409	-0.580
15150	62.480	-0.846	-1.339	0.267	-0.580
2114	67.133	-1.003	-1.354	0.424	-0.579
12611	57.160	-0.851	-1.338	0.272	-0.579
494	50.127	-0.947	-1.335	0.369	-0.579
1784	58.533	-0.715	-0.479	0.137	-0.578
15192	60.040	-0.899	-1.332	0.321	-0.578
9530	60.250	-0.915	-1.340	0.337	-0.578
2040	61.593	-0.979	-1.357	0.401	-0.578
1929	53.487	-0.958	-1.335	0.380	-0.577
628	65.087	-0.840	-1.327	0.263	-0.577
8712	53.447	-0.957	-1.264	0.380	-0.577
9422	63.940	-0.902	-1.267	0.326	-0.577
11364	47.350	-0.956	-1.450	0.380	-0.577
4295	61.933	-1.001	-1.357	0.425	-0.576
4604	69.240	-0.999	0.586	0.423	-0.576
528	56.100	-0.361	0.214	-0.214	-0.576
12426	62.220	-0.819	-1.325	0.244	-0.575
4683	53.153	-0.836	-1.340	0.261	-0.575
11277	59.080	-0.965	-1.392	0.391	-0.574
6092	67.200	-0.993	-1.354	0.419	-0.574
10373	58.780	-0.285	0.277	-0.288	-0.573
5475	62.720	-0.998	-1.358	0.425	-0.573
11509	62.150	-0.995	-1.359	0.422	-0.573
11522	62.510	-0.990	-1.357	0.417	-0.573
6656	47.173	-0.957	-1.469	0.384	-0.573
4346	64.927	-0.781	-1.330	0.208	-0.573
14704	59.320	-0.216	0.313	-0.356	-0.572
8173	58.300	-0.123	0.315	-0.448	-0.571
11055	55.600	-0.245	0.277	-0.326	-0.571
3685	50.260	-0.920	-1.340	0.350	-0.571
4980	52.427	-0.215	0.265	-0.355	-0.570
4514	53.890	-0.933	-1.340	0.363	-0.570
2709	67.400	-0.992	-1.354	0.422	-0.570
8326	61.747	0.117	0.512	-0.687	-0.570
7298	61.720	-0.992	-1.357	0.422	-0.569
9878	62.340	-0.921	-1.326	0.351	-0.569
9412	53.247	-0.946	-1.335	0.377	-0.569
6676	70.153	-0.993	2.542	0.425	-0.569
1235	57.307	-0.961	-1.260	0.393	-0.568
5371	65.400	-0.863	-1.326	0.295	-0.568
3228	51.713	-0.338	0.218	-0.229	-0.567
6174	63.760	-0.990	0.522	0.424	-0.567
1340	62.147	-0.070	-0.055	-0.497	-0.566
2271	60.553	-0.839	-1.336	0.273	-0.566
14487	53.360	-0.928	-1.336	0.362	-0.566
3020	51.230	-0.941	-1.396	0.375	-0.566
8888	61.910	-0.051	-0.041	-0.515	-0.566
12878	66.927	-0.984	-1.354	0.419	-0.566
14319	58.020	-0.862	-1.331	0.297	-0.565
5670	63.640	-0.819	-1.322	0.254	-0.565
5457	66.340	-0.673	-1.316	0.109	-0.565
7578	64.770	-0.983	0.587	0.419	-0.565
2067	52.880	-0.869	-1.329	0.305	-0.564
2864	61.733	-0.986	-1.358	0.422	-0.564
14605	57.040	-0.875	-1.391	0.311	-0.564
10885	67.420	-0.984	-1.354	0.421	-0.564
9668	69.250	-0.985	0.627	0.421	-0.564
11539	56.460	-0.914	-1.343	0.350	-0.563
1482	55.487	-0.881	-1.264	0.318	-0.563
3615	66.907	-0.984	-1.354	0.422	-0.563
11832	67.210	-0.987	-1.354	0.425	-0.563
14816	67.380	-0.957	-1.354	0.395	-0.562
7140	70.120	-0.982	2.586	0.420	-0.562
14879	67.147	-0.975	-1.354	0.413	-0.562
767	57.680	-0.914	-1.337	0.352	-0.562
12800	57.620	-0.785	-1.336	0.224	-0.561
1552	62.340	-0.842	-1.338	0.281	-0.561
15451	58.450	-0.361	0.221	-0.200	-0.561
11047	50.400	-0.911	-1.345	0.350	-0.561
